,x,y,z,ncbi_id,sample_name,full_name,vir_x,vir_y,vir_z,vir_ncbi_id,vir_sample_name,vir_full_name
265004,0.264250,-0.095438,0.196580,NC_022806,NC_022806 sample_4,Pseudomonas aeruginosa,0.176110,-0.083544,-0.240120,NC_024381,NC_024381 sample_24,"Pseudomonas phage vB_PaeS_SCH_Ab26, complete genome."
265005,0.309720,0.134520,0.136020,NC_022806,NC_022806 sample_5,Pseudomonas aeruginosa,0.404810,0.003746,0.001310,NC_024381,NC_024381 sample_25,"Pseudomonas phage vB_PaeS_SCH_Ab26, complete genome."
265006,0.552870,-0.243220,0.313250,NC_022806,NC_022806 sample_6,Pseudomonas aeruginosa,0.290250,-0.065304,-0.228860,NC_024381,NC_024381 sample_26,"Pseudomonas phage vB_PaeS_SCH_Ab26, complete genome."
265007,0.201790,-0.110840,0.023729,NC_022806,NC_022806 sample_7,Pseudomonas aeruginosa,0.098884,-0.172510,-0.306220,NC_024381,NC_024381 sample_27,"Pseudomonas phage vB_PaeS_SCH_Ab26, complete genome."
265008,0.396430,-0.168180,0.298890,NC_022806,NC_022806 sample_8,Pseudomonas aeruginosa,0.299370,-0.062891,0.064437,NC_024381,NC_024381 sample_28,"Pseudomonas phage vB_PaeS_SCH_Ab26, complete genome."
265009,0.395800,-0.069602,0.130600,NC_022806,NC_022806 sample_9,Pseudomonas aeruginosa,0.236790,0.007834,-0.163120,NC_024381,NC_024381 sample_29,"Pseudomonas phage vB_PaeS_SCH_Ab26, complete genome."
265200,0.169210,-0.068046,-0.075211,NC_022808,NC_022808 sample_0,Pseudomonas aeruginosa,0.380000,-0.205220,0.302180,NC_024381,NC_024381 sample_30,"Pseudomonas phage vB_PaeS_SCH_Ab26, complete genome."
265201,0.532550,0.033043,0.379190,NC_022808,NC_022808 sample_1,Pseudomonas aeruginosa,0.363470,-0.048403,0.037970,NC_024381,NC_024381 sample_31,"Pseudomonas phage vB_PaeS_SCH_Ab26, complete genome."
265202,0.433000,0.049695,0.222190,NC_022808,NC_022808 sample_2,Pseudomonas aeruginosa,0.392750,0.093513,-0.014001,NC_024381,NC_024381 sample_32,"Pseudomonas phage vB_PaeS_SCH_Ab26, complete genome."
265203,0.345340,0.023533,0.466700,NC_022808,NC_022808 sample_3,Pseudomonas aeruginosa,0.252310,-0.067409,-0.055415,NC_024381,NC_024381 sample_33,"Pseudomonas phage vB_PaeS_SCH_Ab26, complete genome."
265204,0.313400,-0.108740,0.065496,NC_022808,NC_022808 sample_4,Pseudomonas aeruginosa,0.267060,-0.070459,-0.018990,NC_024381,NC_024381 sample_34,"Pseudomonas phage vB_PaeS_SCH_Ab26, complete genome."
265205,0.500380,-0.159170,0.277440,NC_022808,NC_022808 sample_5,Pseudomonas aeruginosa,0.315950,-0.097319,-0.185490,NC_024381,NC_024381 sample_35,"Pseudomonas phage vB_PaeS_SCH_Ab26, complete genome."
265206,0.331160,0.024850,0.113850,NC_022808,NC_022808 sample_6,Pseudomonas aeruginosa,0.361520,-0.109450,-0.077874,NC_024381,NC_024381 sample_36,"Pseudomonas phage vB_PaeS_SCH_Ab26, complete genome."
265207,0.406500,-0.184600,0.305330,NC_022808,NC_022808 sample_7,Pseudomonas aeruginosa,0.293490,-0.028946,-0.158410,NC_024381,NC_024381 sample_37,"Pseudomonas phage vB_PaeS_SCH_Ab26, complete genome."
265208,0.420180,-0.152440,0.163520,NC_022808,NC_022808 sample_8,Pseudomonas aeruginosa,0.516950,0.076744,0.050581,NC_024381,NC_024381 sample_38,"Pseudomonas phage vB_PaeS_SCH_Ab26, complete genome."
265209,0.552890,-0.181110,0.178770,NC_022808,NC_022808 sample_9,Pseudomonas aeruginosa,0.290380,0.049064,-0.150450,NC_024381,NC_024381 sample_39,"Pseudomonas phage vB_PaeS_SCH_Ab26, complete genome."
265600,0.018962,-0.197850,-0.191540,NC_022898,NC_022898 sample_0,Bacillus subtilis,-0.066768,-0.065373,-0.206640,NC_022771,NC_022771 sample_40,"Bacillus phage Grass, complete genome."
265601,0.134460,-0.139190,-0.147690,NC_022898,NC_022898 sample_1,Bacillus subtilis,-0.001637,-0.123120,-0.039913,NC_022771,NC_022771 sample_41,"Bacillus phage Grass, complete genome."
265602,-0.034848,-0.236500,-0.239670,NC_022898,NC_022898 sample_2,Bacillus subtilis,0.040513,-0.204650,-0.081007,NC_022771,NC_022771 sample_42,"Bacillus phage Grass, complete genome."
265603,-0.035928,-0.124190,-0.233180,NC_022898,NC_022898 sample_3,Bacillus subtilis,-0.021663,-0.169530,-0.192690,NC_022771,NC_022771 sample_43,"Bacillus phage Grass, complete genome."
265604,-0.075266,-0.273410,-0.250260,NC_022898,NC_022898 sample_4,Bacillus subtilis,-0.008236,-0.100700,-0.150930,NC_022771,NC_022771 sample_44,"Bacillus phage Grass, complete genome."
265605,0.073115,-0.023893,-0.118100,NC_022898,NC_022898 sample_5,Bacillus subtilis,-0.100640,-0.090355,-0.109420,NC_022771,NC_022771 sample_45,"Bacillus phage Grass, complete genome."
265606,-0.024011,-0.073223,-0.126140,NC_022898,NC_022898 sample_6,Bacillus subtilis,-0.104460,-0.035582,-0.174280,NC_022771,NC_022771 sample_46,"Bacillus phage Grass, complete genome."
265607,0.063836,-0.207300,-0.184220,NC_022898,NC_022898 sample_7,Bacillus subtilis,-0.146710,-0.053792,-0.196290,NC_022771,NC_022771 sample_47,"Bacillus phage Grass, complete genome."
265608,-0.044515,-0.168290,-0.180700,NC_022898,NC_022898 sample_8,Bacillus subtilis,-0.005868,-0.050987,-0.156590,NC_022771,NC_022771 sample_48,"Bacillus phage Grass, complete genome."
265609,0.081429,-0.143450,-0.194190,NC_022898,NC_022898 sample_9,Bacillus subtilis,-0.040556,-0.165360,-0.037211,NC_022771,NC_022771 sample_49,"Bacillus phage Grass, complete genome."
267300,0.500240,-0.047534,0.272910,NC_023019,NC_023019 sample_0,Pseudomonas aeruginosa,0.215830,-0.090792,-0.100030,NC_024381,NC_024381 sample_50,"Pseudomonas phage vB_PaeS_SCH_Ab26, complete genome."
267301,0.601780,-0.118930,0.367820,NC_023019,NC_023019 sample_1,Pseudomonas aeruginosa,0.216620,-0.026262,-0.188120,NC_024381,NC_024381 sample_51,"Pseudomonas phage vB_PaeS_SCH_Ab26, complete genome."
267302,0.347120,-0.033477,0.146040,NC_023019,NC_023019 sample_2,Pseudomonas aeruginosa,0.097898,-0.102910,-0.256140,NC_024381,NC_024381 sample_52,"Pseudomonas phage vB_PaeS_SCH_Ab26, complete genome."
267303,0.360870,-0.028511,0.123340,NC_023019,NC_023019 sample_3,Pseudomonas aeruginosa,0.256690,0.052838,-0.167260,NC_024381,NC_024381 sample_53,"Pseudomonas phage vB_PaeS_SCH_Ab26, complete genome."
267304,0.262040,-0.054332,0.167830,NC_023019,NC_023019 sample_4,Pseudomonas aeruginosa,0.175310,-0.084341,-0.174750,NC_024381,NC_024381 sample_54,"Pseudomonas phage vB_PaeS_SCH_Ab26, complete genome."
267305,0.228720,-0.112440,0.217620,NC_023019,NC_023019 sample_5,Pseudomonas aeruginosa,0.129010,-0.134170,-0.117880,NC_024381,NC_024381 sample_55,"Pseudomonas phage vB_PaeS_SCH_Ab26, complete genome."
267306,0.341620,-0.153770,0.405530,NC_023019,NC_023019 sample_6,Pseudomonas aeruginosa,0.266090,-0.007630,-0.113090,NC_024381,NC_024381 sample_56,"Pseudomonas phage vB_PaeS_SCH_Ab26, complete genome."
267307,0.347950,-0.182080,0.368880,NC_023019,NC_023019 sample_7,Pseudomonas aeruginosa,0.243970,0.003602,-0.217730,NC_024381,NC_024381 sample_57,"Pseudomonas phage vB_PaeS_SCH_Ab26, complete genome."
267308,0.456940,0.095060,0.212730,NC_023019,NC_023019 sample_8,Pseudomonas aeruginosa,0.201240,0.005902,-0.183450,NC_024381,NC_024381 sample_58,"Pseudomonas phage vB_PaeS_SCH_Ab26, complete genome."
267309,0.354850,-0.107020,0.415390,NC_023019,NC_023019 sample_9,Pseudomonas aeruginosa,0.228690,-0.017168,-0.190450,NC_024381,NC_024381 sample_59,"Pseudomonas phage vB_PaeS_SCH_Ab26, complete genome."
268800,0.307110,-0.101510,0.260270,NC_023066,NC_023066 sample_0,Pseudomonas aeruginosa,0.294130,-0.003470,-0.015437,NC_024381,NC_024381 sample_60,"Pseudomonas phage vB_PaeS_SCH_Ab26, complete genome."
268801,0.381180,-0.151860,0.183780,NC_023066,NC_023066 sample_1,Pseudomonas aeruginosa,0.388250,-0.000262,-0.075796,NC_024381,NC_024381 sample_61,"Pseudomonas phage vB_PaeS_SCH_Ab26, complete genome."
268802,0.422920,-0.202220,0.181250,NC_023066,NC_023066 sample_2,Pseudomonas aeruginosa,0.213970,-0.054207,-0.038781,NC_024381,NC_024381 sample_62,"Pseudomonas phage vB_PaeS_SCH_Ab26, complete genome."
268803,0.384610,-0.074298,0.099546,NC_023066,NC_023066 sample_3,Pseudomonas aeruginosa,0.212730,-0.015223,-0.243890,NC_024381,NC_024381 sample_63,"Pseudomonas phage vB_PaeS_SCH_Ab26, complete genome."
268804,0.236230,0.013493,0.197690,NC_023066,NC_023066 sample_4,Pseudomonas aeruginosa,0.132950,-0.134000,-0.001129,NC_024381,NC_024381 sample_64,"Pseudomonas phage vB_PaeS_SCH_Ab26, complete genome."
268805,0.470100,-0.128030,0.347420,NC_023066,NC_023066 sample_5,Pseudomonas aeruginosa,0.080438,-0.294010,-0.161520,NC_024381,NC_024381 sample_65,"Pseudomonas phage vB_PaeS_SCH_Ab26, complete genome."
268806,0.548240,-0.015354,0.335610,NC_023066,NC_023066 sample_6,Pseudomonas aeruginosa,0.310260,-0.037396,0.040349,NC_024381,NC_024381 sample_66,"Pseudomonas phage vB_PaeS_SCH_Ab26, complete genome."
268807,0.315930,-0.113010,0.083254,NC_023066,NC_023066 sample_7,Pseudomonas aeruginosa,0.344450,0.008170,-0.015638,NC_024381,NC_024381 sample_67,"Pseudomonas phage vB_PaeS_SCH_Ab26, complete genome."
268808,0.360340,0.044050,0.226140,NC_023066,NC_023066 sample_8,Pseudomonas aeruginosa,0.244400,-0.093818,-0.283760,NC_024381,NC_024381 sample_68,"Pseudomonas phage vB_PaeS_SCH_Ab26, complete genome."
268809,0.310300,-0.220190,0.338430,NC_023066,NC_023066 sample_9,Pseudomonas aeruginosa,0.242500,-0.148760,-0.130160,NC_024381,NC_024381 sample_69,"Pseudomonas phage vB_PaeS_SCH_Ab26, complete genome."
269500,0.450510,-0.085713,0.418050,NC_023149,NC_023149 sample_0,Pseudomonas aeruginosa,0.371750,-0.042773,-0.202850,NC_024381,NC_024381 sample_70,"Pseudomonas phage vB_PaeS_SCH_Ab26, complete genome."
269501,0.421960,-0.030620,0.263100,NC_023149,NC_023149 sample_1,Pseudomonas aeruginosa,0.307930,-0.121440,-0.130820,NC_024381,NC_024381 sample_71,"Pseudomonas phage vB_PaeS_SCH_Ab26, complete genome."
269502,0.323950,-0.172250,0.253280,NC_023149,NC_023149 sample_2,Pseudomonas aeruginosa,0.239800,-0.052087,-0.195310,NC_024381,NC_024381 sample_72,"Pseudomonas phage vB_PaeS_SCH_Ab26, complete genome."
269503,0.169840,-0.181450,-0.013960,NC_023149,NC_023149 sample_3,Pseudomonas aeruginosa,0.199620,-0.128340,-0.257050,NC_024381,NC_024381 sample_73,"Pseudomonas phage vB_PaeS_SCH_Ab26, complete genome."
269504,0.349830,-0.167330,0.299150,NC_023149,NC_023149 sample_4,Pseudomonas aeruginosa,0.323950,-0.045384,-0.221330,NC_024381,NC_024381 sample_74,"Pseudomonas phage vB_PaeS_SCH_Ab26, complete genome."
269505,0.633200,-0.057889,0.502280,NC_023149,NC_023149 sample_5,Pseudomonas aeruginosa,0.213880,-0.049167,-0.152310,NC_024381,NC_024381 sample_75,"Pseudomonas phage vB_PaeS_SCH_Ab26, complete genome."
269506,0.374130,-0.057208,0.278170,NC_023149,NC_023149 sample_6,Pseudomonas aeruginosa,0.273840,0.014065,-0.180220,NC_024381,NC_024381 sample_76,"Pseudomonas phage vB_PaeS_SCH_Ab26, complete genome."
269507,0.435890,0.039275,0.434470,NC_023149,NC_023149 sample_7,Pseudomonas aeruginosa,0.150870,-0.112710,-0.075795,NC_024381,NC_024381 sample_77,"Pseudomonas phage vB_PaeS_SCH_Ab26, complete genome."
269508,0.338160,-0.188050,0.123530,NC_023149,NC_023149 sample_8,Pseudomonas aeruginosa,0.167370,-0.040545,-0.115930,NC_024381,NC_024381 sample_78,"Pseudomonas phage vB_PaeS_SCH_Ab26, complete genome."
269509,0.247540,-0.189540,0.232570,NC_023149,NC_023149 sample_9,Pseudomonas aeruginosa,0.163240,-0.055044,-0.195570,NC_024381,NC_024381 sample_79,"Pseudomonas phage vB_PaeS_SCH_Ab26, complete genome."
