,x,y,z,ncbi_id,sample_name,full_name
34397,0.144990,0.077741,-0.124380,NC_008060,NC_008060 sample_97,Burkholderia cenocepacia AU 1054 chromosome 1
73571,0.055671,0.074507,-0.040049,NC_010995,NC_010995 sample_71,Cellvibrio japonicus Ueda107
7536,0.005429,0.051437,0.015901,NC_003143,NC_003143 sample_36,Yersinia pestis CO92
181633,-0.034661,-0.002091,0.036763,NC_017470,NC_017470 sample_33,Lactobacillus amylovorus GRL1118
105408,0.061460,0.046657,-0.032593,NC_013850,NC_013850 sample_8,Klebsiella variicola At-22
7187,-0.023930,0.019038,0.014041,NC_003098,NC_003098 sample_87,Streptococcus pneumoniae R6
249619,-0.158720,-0.033700,0.084032,NC_021833,NC_021833 sample_19,Spiroplasma diminutum CUAS-1
267520,-0.116190,-0.040598,0.074323,NC_023029,NC_023029 sample_20,Francisella noatunensis subsp. orientalis LADL--07-285A
86832,0.012063,0.053168,-0.023496,NC_012442,NC_012442 sample_32,Brucella melitensis ATCC 23457 chromosome II
258107,-0.063516,-0.019392,0.056862,NC_022347,NC_022347 sample_7,Campylobacter coli CVM N29710
78272,0.062610,0.045674,-0.012220,NC_011415,NC_011415 sample_72,Escherichia coli SE11
80611,-0.006183,0.017009,0.002411,NC_011741,NC_011741 sample_11,Escherichia coli IAI1
133556,-0.016667,-0.000106,-0.016771,NC_015431,NC_015431 sample_56,Mycoplasma mycoides subsp. capri LC str. 95010
167864,0.261670,0.113240,-0.144350,NC_017186,NC_017186 sample_64,Amycolatopsis mediterranei S699
220936,0.143490,0.056640,-0.093390,NC_019892,NC_019892 sample_36,Singulisphaera acidiphila DSM 18658
144119,0.093906,0.066604,-0.055059,NC_015859,NC_015859 sample_19,Corynebacterium variabile DSM 44702
165345,0.133040,0.069720,-0.035146,NC_017082,NC_017082 sample_45,Bradyrhizobium sp. S23321
116096,0.080953,0.064661,0.010793,NC_014366,NC_014366 sample_96,Gamma proteobacterium HdN1
51579,-0.031040,0.039957,0.015043,NC_009486,NC_009486 sample_79,Thermotoga petrophila RKU-1
207106,0.117480,0.075914,-0.050952,NC_018531,NC_018531 sample_6,Arthrobacter sp. Rue61a
192482,-0.119060,-0.003798,0.089535,NC_017717,NC_017717 sample_82,Borrelia garinii BgVir chromosome linear
176440,-0.078610,0.001252,0.034031,NC_017353,NC_017353 sample_40,Staphylococcus lugdunensis N920143
110451,0.143180,0.076442,-0.116490,NC_014119,NC_014119 sample_51,Burkholderia sp. CCGE1002 chromosome 3
129462,-0.059834,0.035257,0.013471,NC_015153,NC_015153 sample_62,Mycoplasma suis KI3806
29028,0.203220,0.113890,-0.180290,NC_007651,NC_007651 sample_28,Burkholderia thailandensis E264 chromosome I
30721,-0.040023,0.020679,0.022068,NC_007797,NC_007797 sample_21,Anaplasma phagocytophilum HZ
91362,0.035079,0.046249,-0.023694,NC_012779,NC_012779 sample_62,Edwardsiella ictaluri 93-146
175104,0.126480,0.095350,-0.096713,NC_017325,NC_017325 sample_4,Sinorhizobium meliloti SM11
133549,-0.167540,-0.033933,0.093717,NC_015431,NC_015431 sample_49,Mycoplasma mycoides subsp. capri LC str. 95010
34534,0.172680,0.076823,-0.125360,NC_008062,NC_008062 sample_34,Burkholderia cenocepacia AU 1054 chromosome 3
87881,0.127850,0.082001,-0.075929,NC_012489,NC_012489 sample_81,Gemmatimonas aurantiaca T-27
257914,-0.014614,0.052319,0.004951,NC_022269,NC_022269 sample_14,Vibrio campbellii ATCC BAA-1116 chromosome I
111973,0.153900,0.109430,-0.062276,NC_014169,NC_014169 sample_73,Bifidobacterium longum subsp. longum JDM301
99210,0.127210,0.079392,-0.033322,NC_013282,NC_013282 sample_10,Cronobacter turicensis z3032
143005,0.105890,0.084321,-0.022103,NC_015758,NC_015758 sample_5,Mycobacterium africanum GM041182
205858,0.163870,0.098218,-0.127380,NC_018513,NC_018513 sample_58,Burkholderia cepacia GG4 chromosome 1
164147,-0.065674,-0.014561,0.028289,NC_017058,NC_017058 sample_47,Rickettsia australis str. Cutlack
227256,-0.115160,0.029412,0.073643,NC_020301,NC_020301 sample_56,Bartonella vinsonii subsp. berkhoffii str. Winnie
239196,0.077044,0.052179,-0.047172,NC_021151,NC_021151 sample_96,Salmonella enterica subsp. enterica serovar Typhimurium str. U288
67448,-0.105160,-0.029218,0.071564,NC_010547,NC_010547 sample_48,Cyanothece sp. ATCC 51142 chromosome linear
25183,-0.098282,-0.008030,0.081491,NC_007432,NC_007432 sample_83,Streptococcus agalactiae A909
173529,-0.080847,-0.009460,0.049167,NC_017297,NC_017297 sample_29,Clostridium botulinum F str. 230613
266139,0.045377,0.037169,-0.024753,NC_022907,NC_022907 sample_39,Brucella ceti TE28753-12 chromosome 1
76435,0.049709,0.036215,-0.007323,NC_011206,NC_011206 sample_35,Acidithiobacillus ferrooxidans ATCC 53993
65093,-0.080868,0.002659,0.047726,NC_010471,NC_010471 sample_93,Leuconostoc citreum KM20
235070,-0.000524,0.020158,0.040984,NC_020937,NC_020937 sample_70,Chlamydia trachomatis L1/440/LN complete genome
188008,0.198350,0.069672,-0.068767,NC_017574,NC_017574 sample_8,Ralstonia solanacearum Po82
217207,-0.091930,0.017071,0.067168,NC_019563,NC_019563 sample_7,Helicobacter pylori Aklavik86
131025,0.309030,0.136500,-0.169480,NC_015259,NC_015259 sample_25,Polymorphum gilvum SL003B-26A1
169544,0.228180,0.074509,-0.123490,NC_017223,NC_017223 sample_44,Bordetella pertussis CS
201914,0.012947,0.043262,0.006046,NC_018145,NC_018145 sample_14,Zymomonas mobilis subsp. mobilis ATCC 29191
254029,-0.083498,-0.019223,0.058330,NC_022000,NC_022000 sample_29,Proteus mirabilis BB2000
120376,0.243660,0.090514,-0.186240,NC_014623,NC_014623 sample_76,Stigmatella aurantiaca DW4/3-1
195635,-0.136710,-0.014247,0.045393,NC_017861,NC_017861 sample_35,Prevotella intermedia 17 chromosome chromosome II
201889,0.080562,0.059511,-0.018247,NC_018143,NC_018143 sample_89,Mycobacterium tuberculosis H37Rv
251600,-0.088896,-0.013899,0.084674,NC_021887,NC_021887 sample_0,Chlamydia trachomatis RC-L2(s)/46
63425,-0.133010,-0.004337,0.062483,NC_010321,NC_010321 sample_25,Thermoanaerobacter pseudethanolicus ATCC 33223
66301,0.186210,0.069736,-0.132220,NC_010515,NC_010515 sample_1,Burkholderia cenocepacia MC0-3 chromosome 2
166035,0.014253,0.037422,0.017160,NC_017108,NC_017108 sample_35,Acetobacter pasteurianus IFO 3283-12
224810,0.095988,0.074604,-0.012532,NC_020163,NC_020163 sample_10,Escherichia coli APEC O78
150733,-0.004862,0.040932,-0.016009,NC_016609,NC_016609 sample_33,Niastella koreensis GR20-10
158926,0.033659,0.026737,-0.029773,NC_016901,NC_016901 sample_26,Shewanella baltica OS678
125153,0.197760,0.079043,-0.083375,NC_014834,NC_014834 sample_53,Rhodopseudomonas palustris DX-1
262289,-0.020396,0.042144,0.037985,NC_022579,NC_022579 sample_89,Desulfovibrio hydrothermalis str. sp nov AM13
69683,0.148360,0.090192,-0.077326,NC_010645,NC_010645 sample_83,Bordetella avium 197N
51636,-0.048585,-0.004080,0.042642,NC_009487,NC_009487 sample_36,Staphylococcus aureus subsp. aureus JH9
205938,0.270770,0.089835,-0.242590,NC_018514,NC_018514 sample_38,Burkholderia cepacia GG4 chromosome 2
18770,-0.032558,0.026357,0.037143,NC_006300,NC_006300 sample_70,Mannheimia succiniciproducens MBEL55E
67563,0.270430,0.108740,-0.211300,NC_010551,NC_010551 sample_63,Burkholderia ambifaria MC40-6 chromosome 1
147395,0.004043,0.024941,0.015291,NC_016027,NC_016027 sample_95,Gluconacetobacter xylinus NBRC 3288
240573,0.173750,0.088781,-0.083996,NC_021193,NC_021193 sample_73,Mycobacterium tuberculosis CAS/NITR204
175845,-0.068423,-0.013425,0.007549,NC_017341,NC_017341 sample_45,Staphylococcus aureus subsp. aureus str. JKD6008
192459,-0.090092,-0.000426,0.056526,NC_017717,NC_017717 sample_59,Borrelia garinii BgVir chromosome linear
218722,0.003857,0.030835,-0.013119,NC_019697,NC_019697 sample_22,Chamaesiphon minutus PCC 6605
118982,0.090823,0.072830,-0.067779,NC_014539,NC_014539 sample_82,Burkholderia sp. CCGE1003 chromosome 1
201127,-0.123270,-0.009220,0.051213,NC_018089,NC_018089 sample_27,Streptococcus mutans GS-5
182368,-0.115840,-0.023557,0.052483,NC_017490,NC_017490 sample_68,Lactococcus garvieae Lg2
125174,0.158590,0.067418,-0.095363,NC_014834,NC_014834 sample_74,Rhodopseudomonas palustris DX-1
180902,-0.134290,-0.003183,0.066847,NC_017455,NC_017455 sample_2,Halanaerobium praevalens DSM 2228
257854,0.091362,0.038135,-0.017632,NC_022247,NC_022247 sample_54,Variovorax paradoxus B4 chromosome 1
102589,0.133570,0.097350,-0.080568,NC_013523,NC_013523 sample_89,Sphaerobacter thermophilus DSM 20745 chromosome 1
252468,-0.057641,0.000037,0.039120,NC_021895,NC_021895 sample_68,Chlamydia trachomatis RC-F/69
57194,-0.001983,0.024346,0.000303,NC_009783,NC_009783 sample_94,Vibrio harveyi ATCC BAA-1116 chromosome I
82029,-0.037282,0.026274,0.000210,NC_011773,NC_011773 sample_29,Bacillus cereus AH820
8453,0.107910,0.075101,-0.055484,NC_003317,NC_003317 sample_53,Brucella melitensis bv. 1 str. 16M chromosome I
76766,-0.036146,0.044539,0.020069,NC_011274,NC_011274 sample_66,Salmonella enterica subsp. enterica serovar Gallinarum str. 287/91
89721,-0.074700,-0.007453,0.062066,NC_012667,NC_012667 sample_21,Vibrio cholerae MJ-1236 chromosome 2
40866,0.078826,0.071614,-0.020371,NC_008554,NC_008554 sample_66,Syntrophobacter fumaroxidans MPOB
134770,-0.019237,0.006483,-0.009463,NC_015501,NC_015501 sample_70,Porphyromonas asaccharolytica DSM 20707
64918,0.064895,0.075740,-0.033641,NC_010468,NC_010468 sample_18,Escherichia coli ATCC 8739
164310,-0.073033,0.015774,0.028647,NC_017061,NC_017061 sample_10,Bacillus amyloliquefaciens subsp. plantarum YAU B9601-Y2
49266,-0.020002,0.031043,0.000497,NC_009381,NC_009381 sample_66,Yersinia pestis Pestoides F
80572,0.054649,0.050954,-0.058638,NC_011740,NC_011740 sample_72,Escherichia fergusonii ATCC 35469
263361,0.195510,0.103950,-0.108560,NC_022657,NC_022657 sample_61,Actinoplanes friuliensis DSM 7358
175922,-0.150500,-0.022721,0.045328,NC_017342,NC_017342 sample_22,Staphylococcus aureus subsp. aureus TCH60
210791,-0.143780,-0.026958,0.026826,NC_018643,NC_018643 sample_91,Alpha proteobacterium HIMB5
118704,0.069565,0.065812,-0.042662,NC_014532,NC_014532 sample_4,Halomonas elongata DSM 2581
84144,0.257090,0.101330,-0.139560,NC_011963,NC_011963 sample_44,Rhodobacter sphaeroides KD131 chromosome 1
72879,-0.014353,0.027524,0.033717,NC_010842,NC_010842 sample_79,Leptospira biflexa serovar Patoc strain 'Patoc 1 (Ames)' chromosome I
178437,-0.085261,0.012368,0.058433,NC_017381,NC_017381 sample_37,Helicobacter pylori 2018
189216,-0.071178,0.000557,-0.003662,NC_017594,NC_017594 sample_16,Streptococcus salivarius 57.I
202845,-0.108750,-0.028906,0.062296,NC_018267,NC_018267 sample_45,Wolbachia endosymbiont of Onchocerca ochengi
112783,0.157050,0.086047,-0.077826,NC_014215,NC_014215 sample_83,Propionibacterium freudenreichii subsp. shermanii CIRM-BIA1
145943,0.058782,0.042735,-0.018874,NC_015968,NC_015968 sample_43,Enterobacter asburiae LF7a
164181,-0.233640,-0.042709,0.103300,NC_017058,NC_017058 sample_81,Rickettsia australis str. Cutlack
46921,0.207810,0.072655,-0.143120,NC_009077,NC_009077 sample_21,Mycobacterium sp. JLS
27330,-0.069336,-0.021876,0.043076,NC_007530,NC_007530 sample_30,Bacillus anthracis str. 'Ames Ancestor'
61915,0.331770,0.084679,-0.177640,NC_010162,NC_010162 sample_15,Sorangium cellulosum 'So ce 56'
38665,0.019373,0.040843,0.011900,NC_008463,NC_008463 sample_65,Pseudomonas aeruginosa UCBPP-PA14
57633,0.026146,0.035905,-0.027622,NC_009801,NC_009801 sample_33,Escherichia coli E24377A
221708,-0.119090,-0.010704,0.063606,NC_019908,NC_019908 sample_8,Brachyspira pilosicoli P43/6/78
176653,-0.099806,0.016596,0.064287,NC_017355,NC_017355 sample_53,Helicobacter pylori v225d
146564,0.129460,0.093304,-0.075482,NC_016002,NC_016002 sample_64,Pseudogulbenkiania sp. NH8B
90973,0.116670,0.069289,-0.048158,NC_012731,NC_012731 sample_73,Klebsiella pneumoniae NTUH-K2044
100728,0.185180,0.102110,-0.142660,NC_013440,NC_013440 sample_28,Haliangium ochraceum DSM 14365
5592,0.088977,0.040924,-0.068222,NC_002947,NC_002947 sample_92,Pseudomonas putida KT2440
91990,0.153380,0.065967,-0.047456,NC_012796,NC_012796 sample_90,Desulfovibrio magneticus RS-1
155510,-0.019112,0.040257,0.001614,NC_016799,NC_016799 sample_10,Corynebacterium diphtheriae 31A
262974,-0.142220,0.012135,0.069998,NC_022604,NC_022604 sample_74,Staphylococcus aureus subsp. aureus Z172
172227,-0.238510,-0.035226,0.149490,NC_017279,NC_017279 sample_27,Campylobacter jejuni subsp. jejuni IA3902
222396,0.083021,0.057317,-0.021995,NC_019952,NC_019952 sample_96,Mycobacterium canettii CIPT 140070017 complete genome
33277,-0.054826,0.034221,0.048858,NC_008009,NC_008009 sample_77,Candidatus Koribacter versatilis Ellin345
263541,0.250160,0.089022,-0.180480,NC_022659,NC_022659 sample_41,Burkholderia pseudomallei NCTC 13179 chromosome 1
187697,-0.071391,-0.004820,0.041785,NC_017568,NC_017568 sample_97,Staphylococcus pseudintermedius ED99
148434,-0.039800,0.008014,0.041467,NC_016112,NC_016112 sample_34,Methylomicrobium alcaliphilum
53291,-0.033053,-0.004369,0.046251,NC_009613,NC_009613 sample_91,Flavobacterium psychrophilum JIP02/86 complete genome
194977,0.120510,0.071188,-0.050168,NC_017834,NC_017834 sample_77,Bifidobacterium animalis subsp. animalis ATCC 25527
138340,-0.024623,0.018320,-0.001190,NC_015634,NC_015634 sample_40,Bacillus coagulans 2-6
259940,0.073924,0.059898,-0.017395,NC_022515,NC_022515 sample_40,Ralstonia pickettii DTP0602 chromosome 3
133357,-0.130490,-0.005301,0.082350,NC_015425,NC_015425 sample_57,Clostridium botulinum BKT015925
217571,0.122370,0.104650,-0.024805,NC_019670,NC_019670 sample_71,Pseudomonas sp. UW4
43809,0.000885,0.018893,-0.008374,NC_008750,NC_008750 sample_9,Shewanella sp. W3-18-1
148013,0.015963,0.056552,0.004895,NC_016077,NC_016077 sample_13,Acidaminococcus intestini RyC-MR95
194563,0.181220,0.084848,-0.101690,NC_017803,NC_017803 sample_63,Actinoplanes sp. SE50/110
184436,0.133030,0.088564,-0.090870,NC_017522,NC_017522 sample_36,Mycobacterium tuberculosis CCDC5180
196392,0.039771,0.073628,0.002763,NC_017910,NC_017910 sample_92,Escherichia blattae DSM 4481
49934,-0.095176,-0.007213,0.064156,NC_009441,NC_009441 sample_34,Flavobacterium johnsoniae UW101
230124,0.005336,0.040863,0.004545,NC_020519,NC_020519 sample_24,"Corynebacterium glutamicum K051 complete genome, strain ATCC 13032, sub-strain K051"
138105,-0.125160,0.000366,0.063515,NC_015602,NC_015602 sample_5,Lactobacillus kefiranofaciens ZW3
52630,0.151070,0.123700,-0.076052,NC_009523,NC_009523 sample_30,Roseiflexus sp. RS-1
162752,-0.184440,-0.043473,0.098932,NC_017042,NC_017042 sample_52,Rickettsia rhipicephali str. 3-7-female6-CWPP
85014,0.020293,0.059855,0.004911,NC_011993,NC_011993 sample_14,Escherichia coli LF82
147259,0.075165,0.082517,-0.024203,NC_016026,NC_016026 sample_59,Micavibrio aeruginosavorus ARL-13
210196,-0.068864,0.003881,0.055327,NC_018627,NC_018627 sample_96,Chlamydia psittaci MN
51984,-0.160000,-0.042078,0.090197,NC_009495,NC_009495 sample_84,Clostridium botulinum A str. ATCC 3502
46656,0.514450,0.146510,-0.457920,NC_009074,NC_009074 sample_56,Burkholderia pseudomallei 668 chromosome I
178380,-0.124080,-0.003678,0.068668,NC_017379,NC_017379 sample_80,Helicobacter pylori Puno135
179646,-0.060059,0.025644,0.033653,NC_017436,NC_017436 sample_46,Chlamydia trachomatis D-LC
126182,-0.079087,0.009916,0.038749,NC_014922,NC_014922 sample_82,Haemophilus influenzae F3047
253886,0.042323,0.035845,-0.003940,NC_021991,NC_021991 sample_86,Acetobacter pasteurianus 386B
160953,-0.076819,0.002820,0.015061,NC_016940,NC_016940 sample_53,Saprospira grandis str. Lewin
46553,-0.040590,0.043654,0.014689,NC_009053,NC_009053 sample_53,Actinobacillus pleuropneumoniae serovar 5b str. L20
273,-0.066099,0.004059,0.039168,NC_000907,NC_000907 sample_73,Haemophilus influenzae Rd KW20
65818,-0.011991,0.025034,0.029058,NC_010506,NC_010506 sample_18,Shewanella woodyi ATCC 51908
54127,0.104740,0.015397,-0.017113,NC_009648,NC_009648 sample_27,Klebsiella pneumoniae subsp. pneumoniae MGH 78578
178898,-0.019534,0.034832,0.025870,NC_017390,NC_017390 sample_98,Erwinia pyrifoliae DSM 12163
157363,0.033455,0.056854,-0.039968,NC_016830,NC_016830 sample_63,Pseudomonas fluorescens F113
37426,0.129640,0.105610,-0.058136,NC_008343,NC_008343 sample_26,Granulibacter bethesdensis CGDNIH1
199863,-0.058431,0.007330,0.043047,NC_018020,NC_018020 sample_63,Turneriella parva DSM 21527
10826,0.028732,0.049068,-0.004665,NC_004307,NC_004307 sample_26,Bifidobacterium longum NCC2705
42890,0.069867,0.067867,-0.029041,NC_008687,NC_008687 sample_90,Paracoccus denitrificans PD1222 chromosome 2
249526,-0.103950,0.003203,0.057300,NC_021831,NC_021831 sample_26,Mycoplasma hyopneumoniae 7422
221472,0.038015,0.028778,0.004836,NC_019904,NC_019904 sample_72,Echinicola vietnamensis DSM 17526
22817,0.081175,0.048709,-0.048056,NC_007164,NC_007164 sample_17,Corynebacterium jeikeium K411
165468,0.349240,0.130050,-0.188880,NC_017093,NC_017093 sample_68,Actinoplanes missouriensis 431
266156,0.060001,0.043486,-0.012856,NC_022907,NC_022907 sample_56,Brucella ceti TE28753-12 chromosome 1
66792,0.248600,0.116320,-0.134880,NC_010524,NC_010524 sample_92,Leptothrix cholodnii SP-6
183711,0.044890,0.064617,-0.007754,NC_017515,NC_017515 sample_11,Neisseria meningitidis M04-240196
174169,0.002660,0.047207,0.008887,NC_017305,NC_017305 sample_69,Corynebacterium pseudotuberculosis PAT10
150856,-0.077615,-0.006943,0.043948,NC_016610,NC_016610 sample_56,Tannerella forsythia ATCC 43037
180291,0.047673,0.053719,-0.022779,NC_017448,NC_017448 sample_91,Fibrobacter succinogenes subsp. succinogenes S85
172195,0.086962,0.030164,-0.000341,NC_017278,NC_017278 sample_95,Thermus sp. CCB_US3_UF1
113874,-0.052709,0.024515,0.029764,NC_014248,NC_014248 sample_74,'Nostoc azollae' 0708
255862,-0.162880,0.013023,0.100930,NC_022121,NC_022121 sample_62,Chlamydia trachomatis strain J/31-98
225352,-0.029334,0.050254,0.031905,NC_020209,NC_020209 sample_52,Pseudomonas poae RE*1-1-14
51410,0.122330,0.076668,-0.027936,NC_009485,NC_009485 sample_10,Bradyrhizobium sp. BTAi1
219106,-0.001091,0.012746,0.002220,NC_019729,NC_019729 sample_6,Oscillatoria nigro-viridis PCC 7112
21620,0.082705,0.073873,-0.041088,NC_006834,NC_006834 sample_20,Xanthomonas oryzae pv. oryzae KACC 10331
263002,-0.073604,-0.001666,0.024968,NC_022606,NC_022606 sample_2,Carnobacterium sp. WN1359
228259,-0.046464,0.047831,-0.008276,NC_020417,NC_020417 sample_59,Beta proteobacterium CB
169330,0.097683,0.063333,-0.048192,NC_017219,NC_017219 sample_30,Bifidobacterium longum subsp. infantis ATCC 15697
148358,0.237910,0.084590,-0.130050,NC_016111,NC_016111 sample_58,Streptomyces cattleya NRRL 8057
162211,-0.036841,0.028396,0.033941,NC_017031,NC_017031 sample_11,Corynebacterium pseudotuberculosis P54B96
99646,-0.047337,0.054572,0.041101,NC_013355,NC_013355 sample_46,Zymomonas mobilis subsp. mobilis NCIMB 11163
30806,-0.037435,0.011170,0.033484,NC_007798,NC_007798 sample_6,Neorickettsia sennetsu str. Miyayama
180726,-0.096308,0.032557,0.022331,NC_017453,NC_017453 sample_26,Francisella tularensis subsp. tularensis NE061598
165293,0.293410,0.119690,-0.141010,NC_017080,NC_017080 sample_93,Phycisphaera mikurensis NBRC 102666
159171,0.193900,0.105480,-0.132430,NC_016906,NC_016906 sample_71,Gordonia polyisoprenivorans VH2
224957,-0.114940,-0.028767,0.073252,NC_020164,NC_020164 sample_57,Staphylococcus warneri SG1
52699,0.083061,0.074714,-0.022251,NC_009523,NC_009523 sample_99,Roseiflexus sp. RS-1
146236,-0.002401,0.023086,-0.014837,NC_015977,NC_015977 sample_36,Roseburia hominis A2-183
195803,0.127240,0.075518,-0.073329,NC_017867,NC_017867 sample_3,Bifidobacterium animalis subsp. lactis Bi-07
207929,-0.061392,0.005788,0.040540,NC_018589,NC_018589 sample_29,Listeria monocytogenes SLCC2479
70549,0.108380,0.092015,-0.075609,NC_010682,NC_010682 sample_49,Ralstonia pickettii 12J chromosome 1
64955,-0.008401,0.041043,0.029568,NC_010468,NC_010468 sample_55,Escherichia coli ATCC 8739
36672,-0.118450,-0.009824,0.052659,NC_008309,NC_008309 sample_72,Haemophilus somnus 129PT
173440,-0.094577,-0.005265,0.044044,NC_017295,NC_017295 sample_40,Clostridium acetobutylicum EA 2018
218308,0.020907,0.020980,-0.007151,NC_019684,NC_019684 sample_8,Nostoc sp. PCC 7524
182609,0.039021,0.054637,-0.033341,NC_017501,NC_017501 sample_9,Neisseria meningitidis 8013
