,principal_x,principal_y,principal_z,ncbi_id,sample_name,full_name
11103,8.335457,10.631418,0.604973,NC_014148,NC_014148 sample_3,Planctomyces limnophilus DSM 3776
11104,6.701594,11.572330,1.111779,NC_014148,NC_014148 sample_4,Planctomyces limnophilus DSM 3776
11105,5.797811,12.425756,1.349216,NC_014148,NC_014148 sample_5,Planctomyces limnophilus DSM 3776
11106,6.707155,11.833745,0.843145,NC_014148,NC_014148 sample_6,Planctomyces limnophilus DSM 3776
11107,8.427680,10.384551,0.557289,NC_014148,NC_014148 sample_7,Planctomyces limnophilus DSM 3776
11108,4.526861,13.709782,2.297080,NC_014148,NC_014148 sample_8,Planctomyces limnophilus DSM 3776
11109,5.910479,12.467536,0.972785,NC_014148,NC_014148 sample_9,Planctomyces limnophilus DSM 3776
11110,1.159816,10.203690,10.778133,NC_014150,NC_014150 sample_0,Brachyspira murdochii DSM 12563
11111,0.269962,0.410504,2.285085,NC_014150,NC_014150 sample_1,Brachyspira murdochii DSM 12563
11112,0.530061,0.013596,1.491874,NC_014150,NC_014150 sample_2,Brachyspira murdochii DSM 12563
11113,0.627621,-0.199105,1.097573,NC_014150,NC_014150 sample_3,Brachyspira murdochii DSM 12563
11114,-0.485975,2.027630,5.035944,NC_014150,NC_014150 sample_4,Brachyspira murdochii DSM 12563
11115,0.212963,0.465202,2.419932,NC_014150,NC_014150 sample_5,Brachyspira murdochii DSM 12563
11116,-0.434670,1.953248,5.277142,NC_014150,NC_014150 sample_6,Brachyspira murdochii DSM 12563
11117,0.796899,9.687582,10.942277,NC_014150,NC_014150 sample_7,Brachyspira murdochii DSM 12563
11118,0.595067,-0.159096,1.183038,NC_014150,NC_014150 sample_8,Brachyspira murdochii DSM 12563
11119,-0.154712,1.246114,3.774324,NC_014150,NC_014150 sample_9,Brachyspira murdochii DSM 12563
11120,10.526545,2.228573,14.180901,NC_014151,NC_014151 sample_0,Cellulomonas flavigena DSM 20109
11121,10.085449,8.553345,1.558404,NC_014151,NC_014151 sample_1,Cellulomonas flavigena DSM 20109
11122,10.258081,2.313890,12.848357,NC_014151,NC_014151 sample_2,Cellulomonas flavigena DSM 20109
11123,10.567552,2.195527,14.244152,NC_014151,NC_014151 sample_3,Cellulomonas flavigena DSM 20109
11124,10.334654,2.339213,13.218877,NC_014151,NC_014151 sample_4,Cellulomonas flavigena DSM 20109
11125,10.482953,2.299136,14.216034,NC_014151,NC_014151 sample_5,Cellulomonas flavigena DSM 20109
11126,11.009593,2.178928,15.189291,NC_014151,NC_014151 sample_6,Cellulomonas flavigena DSM 20109
11127,10.447001,2.758271,10.259431,NC_014151,NC_014151 sample_7,Cellulomonas flavigena DSM 20109
11128,10.335509,2.273656,13.598549,NC_014151,NC_014151 sample_8,Cellulomonas flavigena DSM 20109
11129,11.239924,2.257329,15.459992,NC_014151,NC_014151 sample_9,Cellulomonas flavigena DSM 20109
11130,2.423655,14.096279,6.245896,NC_014152,NC_014152 sample_0,Thermincola potens JR
11131,1.782878,12.374061,9.378217,NC_014152,NC_014152 sample_1,Thermincola potens JR
11132,4.564994,13.619870,2.375922,NC_014152,NC_014152 sample_2,Thermincola potens JR
11133,1.165058,12.488056,9.490306,NC_014152,NC_014152 sample_3,Thermincola potens JR
11134,1.264236,11.799611,9.906142,NC_014152,NC_014152 sample_4,Thermincola potens JR
11135,-0.131640,6.788941,10.775741,NC_014152,NC_014152 sample_5,Thermincola potens JR
11136,1.822437,12.896874,8.591473,NC_014152,NC_014152 sample_6,Thermincola potens JR
11137,3.811870,13.743359,3.069441,NC_014152,NC_014152 sample_7,Thermincola potens JR
11138,2.311731,14.167665,6.519159,NC_014152,NC_014152 sample_8,Thermincola potens JR
11139,2.762622,13.775320,6.986119,NC_014152,NC_014152 sample_9,Thermincola potens JR
11140,11.638430,5.805327,5.388239,NC_014153,NC_014153 sample_0,Thiomonas intermedia K12
11141,10.732421,7.800433,2.389846,NC_014153,NC_014153 sample_1,Thiomonas intermedia K12
11142,11.213297,5.734676,5.368623,NC_014153,NC_014153 sample_2,Thiomonas intermedia K12
11143,11.231318,6.856816,3.855279,NC_014153,NC_014153 sample_3,Thiomonas intermedia K12
11144,11.329099,4.723590,6.721958,NC_014153,NC_014153 sample_4,Thiomonas intermedia K12
11145,11.222447,7.299070,3.468424,NC_014153,NC_014153 sample_5,Thiomonas intermedia K12
11146,10.196029,9.041140,1.810311,NC_014153,NC_014153 sample_6,Thiomonas intermedia K12
11147,10.962773,3.582332,8.467809,NC_014153,NC_014153 sample_7,Thiomonas intermedia K12
11148,11.262526,4.063519,7.366920,NC_014153,NC_014153 sample_8,Thiomonas intermedia K12
11149,10.683150,8.224859,2.487203,NC_014153,NC_014153 sample_9,Thiomonas intermedia K12
11150,10.274664,2.274244,13.261720,NC_014158,NC_014158 sample_0,Tsukamurella paurometabola DSM 20162
11151,10.293578,2.565793,10.504478,NC_014158,NC_014158 sample_1,Tsukamurella paurometabola DSM 20162
11152,11.454381,6.017974,4.936774,NC_014158,NC_014158 sample_2,Tsukamurella paurometabola DSM 20162
11153,10.291920,2.305930,13.108200,NC_014158,NC_014158 sample_3,Tsukamurella paurometabola DSM 20162
11154,11.307836,4.693596,6.764072,NC_014158,NC_014158 sample_4,Tsukamurella paurometabola DSM 20162
11155,10.382611,2.610726,11.526993,NC_014158,NC_014158 sample_5,Tsukamurella paurometabola DSM 20162
11156,11.448418,4.933192,6.421596,NC_014158,NC_014158 sample_6,Tsukamurella paurometabola DSM 20162
11157,10.429195,2.721389,10.464730,NC_014158,NC_014158 sample_7,Tsukamurella paurometabola DSM 20162
11158,10.867807,3.342704,8.679877,NC_014158,NC_014158 sample_8,Tsukamurella paurometabola DSM 20162
11159,10.786451,3.293980,8.677367,NC_014158,NC_014158 sample_9,Tsukamurella paurometabola DSM 20162
11160,10.825894,2.247983,14.868291,NC_014165,NC_014165 sample_0,Thermobispora bispora DSM 43833
11161,10.444185,2.635526,11.952577,NC_014165,NC_014165 sample_1,Thermobispora bispora DSM 43833
11162,10.812348,3.619206,8.714129,NC_014165,NC_014165 sample_2,Thermobispora bispora DSM 43833
11163,10.757825,3.370806,9.250957,NC_014165,NC_014165 sample_3,Thermobispora bispora DSM 43833
11164,10.343770,2.581947,10.564780,NC_014165,NC_014165 sample_4,Thermobispora bispora DSM 43833
11165,10.450689,2.763511,10.521316,NC_014165,NC_014165 sample_5,Thermobispora bispora DSM 43833
11166,11.470607,5.495425,5.856713,NC_014165,NC_014165 sample_6,Thermobispora bispora DSM 43833
11167,10.812214,3.494132,8.736168,NC_014165,NC_014165 sample_7,Thermobispora bispora DSM 43833
11168,10.334128,2.370516,12.990515,NC_014165,NC_014165 sample_8,Thermobispora bispora DSM 43833
11169,10.927918,3.464444,8.413473,NC_014165,NC_014165 sample_9,Thermobispora bispora DSM 43833
11170,0.120091,0.693271,2.819450,NC_014166,NC_014166 sample_0,Arcobacter nitrofigilis DSM 7299
11171,0.863968,-1.495720,-1.192958,NC_014166,NC_014166 sample_1,Arcobacter nitrofigilis DSM 7299
11172,-0.289635,1.472111,4.210231,NC_014166,NC_014166 sample_2,Arcobacter nitrofigilis DSM 7299
11173,-0.251571,1.046011,3.639514,NC_014166,NC_014166 sample_3,Arcobacter nitrofigilis DSM 7299
11174,-0.476513,2.370358,5.895598,NC_014166,NC_014166 sample_4,Arcobacter nitrofigilis DSM 7299
11175,0.146117,0.718994,2.833827,NC_014166,NC_014166 sample_5,Arcobacter nitrofigilis DSM 7299
11176,-0.769521,4.308499,8.396804,NC_014166,NC_014166 sample_6,Arcobacter nitrofigilis DSM 7299
11177,-0.808171,4.431591,8.297466,NC_014166,NC_014166 sample_7,Arcobacter nitrofigilis DSM 7299
11178,-0.398673,6.737952,10.178772,NC_014166,NC_014166 sample_8,Arcobacter nitrofigilis DSM 7299
11179,0.046803,0.725292,2.939856,NC_014166,NC_014166 sample_9,Arcobacter nitrofigilis DSM 7299
11180,10.794901,3.359726,9.182049,NC_014168,NC_014168 sample_0,Segniliparus rotundus DSM 44985
11181,11.213075,4.437882,7.205732,NC_014168,NC_014168 sample_1,Segniliparus rotundus DSM 44985
11182,11.533452,4.766418,6.434970,NC_014168,NC_014168 sample_2,Segniliparus rotundus DSM 44985
11183,11.060072,3.908931,7.956074,NC_014168,NC_014168 sample_3,Segniliparus rotundus DSM 44985
11184,8.221979,10.360239,0.697648,NC_014168,NC_014168 sample_4,Segniliparus rotundus DSM 44985
11185,11.005527,4.341784,7.822914,NC_014168,NC_014168 sample_5,Segniliparus rotundus DSM 44985
11186,11.281960,6.126667,4.801804,NC_014168,NC_014168 sample_6,Segniliparus rotundus DSM 44985
11187,11.305660,4.439445,7.056991,NC_014168,NC_014168 sample_7,Segniliparus rotundus DSM 44985
11188,11.299877,4.650722,6.847670,NC_014168,NC_014168 sample_8,Segniliparus rotundus DSM 44985
11189,11.104800,3.834739,7.913791,NC_014168,NC_014168 sample_9,Segniliparus rotundus DSM 44985
11190,5.284960,13.084335,1.243257,NC_014169,NC_014169 sample_0,Bifidobacterium longum subsp. longum JDM301
11191,11.247768,5.791783,5.354187,NC_014169,NC_014169 sample_1,Bifidobacterium longum subsp. longum JDM301
11192,10.702950,3.130706,8.976567,NC_014169,NC_014169 sample_2,Bifidobacterium longum subsp. longum JDM301
11193,11.159542,5.202300,6.351654,NC_014169,NC_014169 sample_3,Bifidobacterium longum subsp. longum JDM301
11194,11.314903,3.882118,7.258675,NC_014169,NC_014169 sample_4,Bifidobacterium longum subsp. longum JDM301
11195,8.149570,10.621099,0.827872,NC_014169,NC_014169 sample_5,Bifidobacterium longum subsp. longum JDM301
11196,11.632387,5.258813,5.681019,NC_014169,NC_014169 sample_6,Bifidobacterium longum subsp. longum JDM301
11197,11.658339,5.022733,6.060465,NC_014169,NC_014169 sample_7,Bifidobacterium longum subsp. longum JDM301
11198,7.422366,11.125577,0.859624,NC_014169,NC_014169 sample_8,Bifidobacterium longum subsp. longum JDM301
11199,11.345249,6.287279,4.688321,NC_014169,NC_014169 sample_9,Bifidobacterium longum subsp. longum JDM301
11200,1.328437,11.549684,10.165175,NC_014171,NC_014171 sample_0,Bacillus thuringiensis BMB171
11201,-0.951354,4.505098,8.360510,NC_014171,NC_014171 sample_1,Bacillus thuringiensis BMB171
11202,-0.470858,4.566547,8.835410,NC_014171,NC_014171 sample_2,Bacillus thuringiensis BMB171
11203,-0.633433,3.262207,7.158170,NC_014171,NC_014171 sample_3,Bacillus thuringiensis BMB171
11204,-0.929830,3.360912,6.984045,NC_014171,NC_014171 sample_4,Bacillus thuringiensis BMB171
11205,-0.674347,5.595027,9.775012,NC_014171,NC_014171 sample_5,Bacillus thuringiensis BMB171
11206,0.360429,8.060878,11.222846,NC_014171,NC_014171 sample_6,Bacillus thuringiensis BMB171
11207,1.583998,12.608805,9.023093,NC_014171,NC_014171 sample_7,Bacillus thuringiensis BMB171
11208,-0.661360,2.480142,5.699406,NC_014171,NC_014171 sample_8,Bacillus thuringiensis BMB171
11209,-0.718919,5.061520,8.786437,NC_014171,NC_014171 sample_9,Bacillus thuringiensis BMB171
11210,2.403615,14.199086,5.585101,NC_014206,NC_014206 sample_0,Geobacillus sp. C56-T3
11211,8.466070,10.430010,0.774606,NC_014206,NC_014206 sample_1,Geobacillus sp. C56-T3
11212,4.435725,13.573860,2.979040,NC_014206,NC_014206 sample_2,Geobacillus sp. C56-T3
11213,8.290570,10.765534,0.952666,NC_014206,NC_014206 sample_3,Geobacillus sp. C56-T3
11214,3.403570,14.216706,4.686548,NC_014206,NC_014206 sample_4,Geobacillus sp. C56-T3
11215,2.975644,14.190882,5.851427,NC_014206,NC_014206 sample_5,Geobacillus sp. C56-T3
11216,5.866958,12.266205,0.944495,NC_014206,NC_014206 sample_6,Geobacillus sp. C56-T3
11217,7.236635,11.528615,0.617218,NC_014206,NC_014206 sample_7,Geobacillus sp. C56-T3
11218,5.946333,12.541961,1.252181,NC_014206,NC_014206 sample_8,Geobacillus sp. C56-T3
11219,8.307630,10.585256,0.618375,NC_014206,NC_014206 sample_9,Geobacillus sp. C56-T3
11220,1.000717,11.063740,10.234510,NC_014207,NC_014207 sample_0,Methylotenera versatilis 301
11221,1.091108,11.392071,10.072834,NC_014207,NC_014207 sample_1,Methylotenera versatilis 301
11222,1.256902,11.052615,10.872368,NC_014207,NC_014207 sample_2,Methylotenera versatilis 301
11223,2.365014,14.168886,6.505675,NC_014207,NC_014207 sample_3,Methylotenera versatilis 301
11224,3.026961,13.898586,5.337449,NC_014207,NC_014207 sample_4,Methylotenera versatilis 301
11225,1.907542,13.643868,8.169603,NC_014207,NC_014207 sample_5,Methylotenera versatilis 301
11226,2.601854,13.710949,6.729558,NC_014207,NC_014207 sample_6,Methylotenera versatilis 301
11227,0.639027,10.130183,10.720207,NC_014207,NC_014207 sample_7,Methylotenera versatilis 301
11228,2.619893,13.850814,6.539141,NC_014207,NC_014207 sample_8,Methylotenera versatilis 301
11229,3.515219,14.094254,4.606728,NC_014207,NC_014207 sample_9,Methylotenera versatilis 301
11230,-0.346659,1.753967,4.494099,NC_014209,NC_014209 sample_0,Thermoanaerobacter mathranii subsp. mathranii str. A3
11231,-1.044265,3.792402,7.425418,NC_014209,NC_014209 sample_1,Thermoanaerobacter mathranii subsp. mathranii str. A3
11232,0.837948,9.307680,11.262132,NC_014209,NC_014209 sample_2,Thermoanaerobacter mathranii subsp. mathranii str. A3
11233,-0.701404,3.705209,7.779037,NC_014209,NC_014209 sample_3,Thermoanaerobacter mathranii subsp. mathranii str. A3
11234,-0.983720,3.837756,7.910125,NC_014209,NC_014209 sample_4,Thermoanaerobacter mathranii subsp. mathranii str. A3
11235,-0.398193,1.693208,4.638408,NC_014209,NC_014209 sample_5,Thermoanaerobacter mathranii subsp. mathranii str. A3
11236,-0.373824,7.214228,10.566867,NC_014209,NC_014209 sample_6,Thermoanaerobacter mathranii subsp. mathranii str. A3
11237,-0.691942,2.857440,6.768520,NC_014209,NC_014209 sample_7,Thermoanaerobacter mathranii subsp. mathranii str. A3
11238,0.673638,-0.369831,0.816162,NC_014209,NC_014209 sample_8,Thermoanaerobacter mathranii subsp. mathranii str. A3
11239,-0.555868,6.420207,10.174641,NC_014209,NC_014209 sample_9,Thermoanaerobacter mathranii subsp. mathranii str. A3
11240,5.337438,13.163547,1.522077,NC_014210,NC_014210 sample_0,Nocardiopsis dassonvillei subsp. dassonvillei DSM 43111 chromosome 1
11241,11.058202,4.161472,7.640950,NC_014210,NC_014210 sample_1,Nocardiopsis dassonvillei subsp. dassonvillei DSM 43111 chromosome 1
11242,11.133685,5.586303,5.835065,NC_014210,NC_014210 sample_2,Nocardiopsis dassonvillei subsp. dassonvillei DSM 43111 chromosome 1
11243,11.063526,4.653902,7.263058,NC_014210,NC_014210 sample_3,Nocardiopsis dassonvillei subsp. dassonvillei DSM 43111 chromosome 1
11244,11.187455,5.274379,6.103850,NC_014210,NC_014210 sample_4,Nocardiopsis dassonvillei subsp. dassonvillei DSM 43111 chromosome 1
11245,10.973194,7.393759,2.982342,NC_014210,NC_014210 sample_5,Nocardiopsis dassonvillei subsp. dassonvillei DSM 43111 chromosome 1
11246,10.966506,3.416429,8.130700,NC_014210,NC_014210 sample_6,Nocardiopsis dassonvillei subsp. dassonvillei DSM 43111 chromosome 1
11247,10.790195,3.277213,8.769287,NC_014210,NC_014210 sample_7,Nocardiopsis dassonvillei subsp. dassonvillei DSM 43111 chromosome 1
11248,10.673937,3.173354,10.087221,NC_014210,NC_014210 sample_8,Nocardiopsis dassonvillei subsp. dassonvillei DSM 43111 chromosome 1
11249,10.258492,8.716335,2.045048,NC_014210,NC_014210 sample_9,Nocardiopsis dassonvillei subsp. dassonvillei DSM 43111 chromosome 1
11250,10.858719,3.585377,8.705798,NC_014211,NC_014211 sample_0,Nocardiopsis dassonvillei subsp. dassonvillei DSM 43111 chromosome 2
11251,11.346169,4.469903,6.968586,NC_014211,NC_014211 sample_1,Nocardiopsis dassonvillei subsp. dassonvillei DSM 43111 chromosome 2
11252,10.846576,7.460266,2.845538,NC_014211,NC_014211 sample_2,Nocardiopsis dassonvillei subsp. dassonvillei DSM 43111 chromosome 2
11253,11.010620,3.694441,8.174708,NC_014211,NC_014211 sample_3,Nocardiopsis dassonvillei subsp. dassonvillei DSM 43111 chromosome 2
11254,11.056287,4.449036,7.539440,NC_014211,NC_014211 sample_4,Nocardiopsis dassonvillei subsp. dassonvillei DSM 43111 chromosome 2
11255,11.231741,4.307873,7.361114,NC_014211,NC_014211 sample_5,Nocardiopsis dassonvillei subsp. dassonvillei DSM 43111 chromosome 2
11256,10.611518,2.977371,10.035084,NC_014211,NC_014211 sample_6,Nocardiopsis dassonvillei subsp. dassonvillei DSM 43111 chromosome 2
11257,10.241590,2.416521,11.834935,NC_014211,NC_014211 sample_7,Nocardiopsis dassonvillei subsp. dassonvillei DSM 43111 chromosome 2
11258,10.733251,3.228898,9.504371,NC_014211,NC_014211 sample_8,Nocardiopsis dassonvillei subsp. dassonvillei DSM 43111 chromosome 2
11259,10.398026,2.273647,13.750903,NC_014211,NC_014211 sample_9,Nocardiopsis dassonvillei subsp. dassonvillei DSM 43111 chromosome 2
11260,11.354668,6.833089,3.866053,NC_014212,NC_014212 sample_0,Meiothermus silvanus DSM 9946
11261,11.173685,5.847629,5.076747,NC_014212,NC_014212 sample_1,Meiothermus silvanus DSM 9946
11262,10.799160,7.448815,2.641832,NC_014212,NC_014212 sample_2,Meiothermus silvanus DSM 9946
11263,8.202909,10.532200,0.647773,NC_014212,NC_014212 sample_3,Meiothermus silvanus DSM 9946
11264,10.415696,8.460900,1.999033,NC_014212,NC_014212 sample_4,Meiothermus silvanus DSM 9946
11265,5.028695,13.468115,1.737844,NC_014212,NC_014212 sample_5,Meiothermus silvanus DSM 9946
11266,8.077191,10.525325,0.600545,NC_014212,NC_014212 sample_6,Meiothermus silvanus DSM 9946
11267,8.763371,10.124165,0.442640,NC_014212,NC_014212 sample_7,Meiothermus silvanus DSM 9946
11268,6.315729,12.007908,0.874727,NC_014212,NC_014212 sample_8,Meiothermus silvanus DSM 9946
11269,10.539184,8.119190,2.106617,NC_014212,NC_014212 sample_9,Meiothermus silvanus DSM 9946
11270,11.137046,5.129733,6.442886,NC_014215,NC_014215 sample_0,Propionibacterium freudenreichii subsp. shermanii CIRM-BIA1
11271,11.337221,6.104500,4.921485,NC_014215,NC_014215 sample_1,Propionibacterium freudenreichii subsp. shermanii CIRM-BIA1
11272,11.271478,6.756165,4.013677,NC_014215,NC_014215 sample_2,Propionibacterium freudenreichii subsp. shermanii CIRM-BIA1
11273,11.499257,4.912467,6.274951,NC_014215,NC_014215 sample_3,Propionibacterium freudenreichii subsp. shermanii CIRM-BIA1
11274,10.892015,3.862971,8.443644,NC_014215,NC_014215 sample_4,Propionibacterium freudenreichii subsp. shermanii CIRM-BIA1
11275,10.656925,2.982623,9.031381,NC_014215,NC_014215 sample_5,Propionibacterium freudenreichii subsp. shermanii CIRM-BIA1
11276,10.496184,7.847963,2.070779,NC_014215,NC_014215 sample_6,Propionibacterium freudenreichii subsp. shermanii CIRM-BIA1
11277,10.969786,4.057737,8.140965,NC_014215,NC_014215 sample_7,Propionibacterium freudenreichii subsp. shermanii CIRM-BIA1
11278,11.031622,7.403800,3.139374,NC_014215,NC_014215 sample_8,Propionibacterium freudenreichii subsp. shermanii CIRM-BIA1
11279,10.387852,2.627828,11.348418,NC_014215,NC_014215 sample_9,Propionibacterium freudenreichii subsp. shermanii CIRM-BIA1
11280,8.743030,10.148890,0.310290,NC_014216,NC_014216 sample_0,Desulfurivibrio alkaliphilus AHT2
11281,8.573851,10.326272,0.309895,NC_014216,NC_014216 sample_1,Desulfurivibrio alkaliphilus AHT2
11282,4.260185,13.628107,3.413095,NC_014216,NC_014216 sample_2,Desulfurivibrio alkaliphilus AHT2
11283,4.471266,13.764664,2.857293,NC_014216,NC_014216 sample_3,Desulfurivibrio alkaliphilus AHT2
11284,10.846185,8.057691,2.572165,NC_014216,NC_014216 sample_4,Desulfurivibrio alkaliphilus AHT2
11285,6.250239,12.031242,0.841595,NC_014216,NC_014216 sample_5,Desulfurivibrio alkaliphilus AHT2
11286,4.673688,13.337479,1.903593,NC_014216,NC_014216 sample_6,Desulfurivibrio alkaliphilus AHT2
11287,10.141961,8.412326,1.774785,NC_014216,NC_014216 sample_7,Desulfurivibrio alkaliphilus AHT2
11288,9.027590,9.840357,0.597796,NC_014216,NC_014216 sample_8,Desulfurivibrio alkaliphilus AHT2
11289,11.084360,5.881629,5.084366,NC_014216,NC_014216 sample_9,Desulfurivibrio alkaliphilus AHT2
11290,10.743544,3.217519,9.329466,NC_014217,NC_014217 sample_0,Starkeya novella DSM 506
11291,10.488648,8.293367,2.208634,NC_014217,NC_014217 sample_1,Starkeya novella DSM 506
11292,10.746083,2.261686,14.758945,NC_014217,NC_014217 sample_2,Starkeya novella DSM 506
11293,10.269579,2.523854,10.516246,NC_014217,NC_014217 sample_3,Starkeya novella DSM 506
11294,10.616719,2.232851,14.447722,NC_014217,NC_014217 sample_4,Starkeya novella DSM 506
11295,10.818725,3.535605,9.264552,NC_014217,NC_014217 sample_5,Starkeya novella DSM 506
11296,10.885586,8.034086,2.795698,NC_014217,NC_014217 sample_6,Starkeya novella DSM 506
11297,11.347065,4.067758,7.253522,NC_014217,NC_014217 sample_7,Starkeya novella DSM 506
11298,10.945091,3.805495,8.251551,NC_014217,NC_014217 sample_8,Starkeya novella DSM 506
11299,10.973363,3.464003,8.255903,NC_014217,NC_014217 sample_9,Starkeya novella DSM 506
11300,7.238647,11.396772,0.611964,NC_014218,NC_014218 sample_0,Arcanobacterium haemolyticum DSM 20595
11301,11.705643,5.934004,5.142989,NC_014218,NC_014218 sample_1,Arcanobacterium haemolyticum DSM 20595
